countryname,countrycode,indicatorname,indicatorcode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Mauritania,MRT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68596756,12.93761135,13.68048157,15.31022157,17.00852341,17.49189206,17.81672761,19.9684651,23.65296899,24.78228457,26.35635286,27.89203712,29.76492913,31.10002895,34.50160722,39.53375603,45.10448247,49.11679034,54.38030137,54.18511513,66.29178685,76.83465889,77.59359583,79.93124751,74.26291037,70.70281434,78.62869156,79.87412156,83.51195434,87.9615087,93.62699802,100.6161347,100,103.3714774,107.8382156
Mauritius,MUS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0706742,29.38908226,30.96298497,33.81783967,36.03474465,37.9817745,40.64127459,42.72242048,45.69743021,48.70062526,50.36128217,53.49980358,56.82710841,60.02260616,64.13142351,66.66339604,73.04167246,79.11020489,83.60895923,83.06198872,83.99761467,86.65316885,88.78962314,91.23212012,93.21030987,94.51481681,96.76864742,98.35227183,100.0000551,99.534212,102.0952675,105.3186197,115.4109347,123.0158356,127.7528364
Malawi,MWI,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418349043,0.483193145,0.54734392,0.70155621,0.885166668,1.568688872,2.389828288,2.88774542,3.452255751,4.822482632,6.294977245,7.907905899,12.82382835,14.15059403,16.25147981,17.99708975,21.59061537,22.47577119,25.16492249,27.15290681,30.44580012,34.70523994,40.82716252,51.86939571,62.74603521,75.17895456,90.43478143,100,106.152347,114.356391,121.4674112,131.3706109,153.9227808,189.0275216,240.6887243
Malaysia,MYS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85707695,42.32168006,43.34342803,45.07151807,46.84613451,48.54825112,50.33477986,52.08761285,56.51439322,56.54008061,61.54682736,60.57323415,62.4684999,64.52929378,68.40704141,74.46967461,77.43426147,81.21407816,89.65132785,84.27923959,90.40368209,95.29669829,96.24960076,96.41753175,98.79660232,100,101.65826,105.4998859,106.158917,106.2351676,105.3661558,111.3466739,118.4767416,116.2585542,117.1682889
North America,NAC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9907895,15.88827294,17.43069559,19.23685497,22.25161584,23.73835929,27.34093551,29.28574296,31.70754353,33.85898157,37.67865617,41.90008402,46.09160153,46.67747551,47.62981401,50.29616986,55.02732223,60.13739836,66.7293066,71.36392672,74.0228742,76.84675533,85.49993703,88.9539557,96.27921771,99.99999966,107.9686716,118.6781241,123.9337717,125.0817899,130.8749913,132.883046,141.4098116,150.7412728,155.6405947
New Caledonia,NCL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.22557219,101.6407991,102.0779816,107.0059422,111.1210857,,
Niger,NER,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89710833,40.79071326,38.668806,37.17278201,45.43048043,47.36103113,50.66144849,54.20353552,57.49811459,57.71646175,59.55091813,62.53592037,64.14453306,64.02363255,64.2713669,69.78898947,70.83317065,75.81746079,83.49709913,86.99567768,90.0188149,93.59400682,98.56229433,98.19842789,97.8000596,100,101.7927215,102.1676004,104.6233889,104.5978789,105.814331,109.1143054,113.4996093,117.4588265,126.7057379
Nigeria,NGA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12265848,2.523074797,3.702671692,5.244429332,7.515081805,13.18157773,16.67352132,17.51642551,18.56904783,21.0629771,25.83874121,28.44237609,34.44629148,37.82351743,45.66345336,54.73152785,67.79286826,72.60597953,78.35738031,78.89498941,100,109.7784581,120.6988203,126.6912098,132.5983432,136.3955157,149.4126537,166.0257243,183.0076407,202.0125801,217.8688345,239.9411995,267.0817522,300.7924617,344.2571837
Nicaragua,NIC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739215213,22.41072167,27.71428886,33.36568278,35.96128489,40.77746605,44.69488092,49.06514333,55.94824095,61.11015581,66.34499131,71.14937005,73.46057107,77.37681082,84.38011045,92.70597539,100,109.6739135,127.4401576,135.1328318,143.4274023,158.0782643,167.9476583,175.2519672,189.9604118,204.3755297,213.755834,222.570802,228.4873094,240.8150833,255.9511299,264.9657093,287.1839483,318.1474716,341.4031391
Netherlands,NLD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.60387105,58.36824184,59.82496163,60.7806707,62.03441385,63.31519109,64.05329733,65.7775423,67.13750347,68.01016546,70.23418881,73.30692884,76.1495469,77.89039151,78.82308979,80.38346389,82.45464122,84.14448934,86.17427837,86.55142917,87.16618044,87.37769426,88.53905708,89.55276504,89.86089646,90.65925027,91.17196801,92.48423082,94.827229,97.69848721,100,102.7473433,109.072033,117.0820024,123.1700476
Norway,NOR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4214193,42.33757851,42.06671971,43.03127609,42.96414827,44.27946098,46.16645077,47.45251452,47.12386207,50.24488627,57.9490904,58.94154987,58.04551646,59.70609613,63.19902563,68.73715886,74.73941697,77.0396436,85.17994742,80.82218903,85.63544241,91.34971565,94.41275321,96.82333635,97.07346283,94.35106852,92.84324676,96.63213265,103.1479645,102.5822629,100,120.2134755,154.3742806,137.274545,136.9935803
Nepal,NPL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59519716,19.80245098,23.46374489,25.99194211,27.24371045,28.96029893,31.22587342,33.49883377,34.87491584,37.97426616,39.67264004,41.02646356,42.6407966,43.9499991,45.78114379,48.58267071,52.15837436,56.12412627,59.27822052,68.70839558,79.11560985,100,107.74115,115.3720797,124.6426488,130.1381998,139.4435167,150.9635209,157.5392782,164.9296914,170.2361432,181.7487235,196.7269847,208.0368753,213.4728973
Nauru,NRU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7564777,31.75798548,37.67256366,41.85838413,40.36493381,41.07864035,42.74406082,45.36095449,47.14527414,50.31730377,53.11832747,55.98090784,59.27549362,62.60289439,66.12700893,62.16862873,55.53025105,53.79807626,63.16797189,96.38806003,86.9658446,93.68562803,110.1224432,100,100.4276989,92.20332311,116.4077038,133.7798774,158.4922832,150.9979658,157.5377691,186.0230813,161.160463,171.7918756,183.4914284
New Zealand,NZL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.20896534,53.68270061,54.75711478,55.56734758,56.62700743,57.43739204,58.23754394,59.14710201,59.76884966,60.11831057,61.85265079,64.24102623,64.43272557,65.76604448,67.58053816,68.93253966,70.80035316,74.55956195,76.60399338,78.62278709,81.10705238,83.11258927,82.96388038,86.43456064,86.82146194,88.09250073,90.22475958,93.4860452,95.13156321,98.11862825,100,104.5634463,110.7237691,115.3186378,119.4717783
OECD members,OED,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6544137,38.11284374,38.59818001,36.51876168,36.35384668,36.99320489,39.73543024,38.84768284,34.57378244,38.31393432,45.0361234,42.94602887,44.96149576,49.29505189,55.45521076,67.50760254,77.33927314,83.57183357,110.8578297,83.09664295,95.04177807,110.1386815,114.1107606,111.5770318,113.5377745,91.79929568,83.41225932,89.49963871,100,97.33376645,86.83772076,97.3807321,113.4449741,108.0754887,107.3470443
Other small states,OSS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2626737,13.91720468,15.33695547,16.69252043,18.86729144,21.32126277,23.10662216,26.19910032,28.17085428,29.82231038,30.93201332,32.79189108,34.07778527,35.28845246,37.84733918,39.9501683,42.34623484,46.72116182,51.823331,58.23627454,64.40270649,74.97180648,82.40774674,88.49199883,94.87206438,99.08626282,100,104.029746,108.0263469,117.7879693,129.5013918,142.7977427,162.6994801,204.9850281,249.809931
Panama,PAN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76919547,46.99967235,49.37835374,51.13360841,53.01519502,53.2626207,54.29943992,55.13428723,55.72605745,56.04735752,55.19403259,55.98327149,57.05539011,57.69223193,59.19995204,60.19199137,61.5009887,63.25853396,67.988041,72.29400144,74.13800719,78.20648113,83.14779703,88.26798542,92.41139004,95.1973988,97.55354902,99.30433648,100,100.5383507,100.0410018,101.4566993,103.6601439,105.4293513,106.1157106
Peru,PER,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608738482,17.25123432,29.19954576,42.74366247,54.15119422,61.50427543,67.46265093,72.37604426,76.26342699,78.50141189,81.26836688,81.63833974,81.72733943,83.20147561,88.42572836,91.52392041,98.53121881,100,101.1032763,103.1897429,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.8410814,139.4030424,144.5876802,159.1382828,166.3208207,176.8579028,185.9777461
Philippines,PHL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42352358,27.26383829,29.41273689,31.41563309,34.5761182,37.21853021,40.08025015,42.58919997,47.04295677,50.0229586,52.93276086,55.90697979,58.27245544,60.13258874,63.67485435,67.43860714,70.88578999,73.12882178,78.37889798,80.52511487,84.04477453,87.33832601,89.08000603,90.91600139,93.69171719,93.01743403,94.20834716,96.3942257,100,100.6970763,102.3590717,104.6953954,110.4417574,115.5236609,118.8902423
Palau,PLW,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.75122807,45.4844957,47.78097368,50.15810961,51.43827102,52.88514273,54.42498438,55.66465809,56.55293962,57.8270056,61.56721242,61.64345697,59.88144861,58.79261288,60.89458812,67.61008982,68.62618443,69.95871848,74.12283546,75.48823523,75.43951927,75.8469544,81.2692874,87.53675759,90.15506331,95.54510867,102.6785176,101.6118428,102.5472779,100,97.72253135,103.1880446,113.3657859,122.7090643,
Papua New Guinea,PNG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6186995,26.3407418,27.09829661,26.42197665,28.338386,32.83039731,33.42524409,36.24177602,41.51272702,46.10772685,52.14895397,55.75448781,62.60695493,66.07496543,64.75850638,72.64763323,79.49835602,82.55688031,88.96542026,84.62452164,93.01687181,97.09529607,96.53727048,100,105.4373927,104.1393335,106.7614015,114.981533,126.2469702,127.588043,129.6734654,144.7094542,166.4575788,159.2303582,171.8818795
Poland,POL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.535997184,13.25264734,18.37154426,24.00109917,32.93767679,41.97696666,49.52493221,56.31252059,62.53370866,66.39677328,70.41889871,72.67342862,73.99250194,74.56569045,78.24410276,80.2965196,81.70294086,84.80368307,88.14011121,91.56668882,93.01272584,95.8642305,97.9573623,98.22280303,98.69650449,100,100.0828624,101.8545321,103.1042855,106.2246819,110.7271153,116.6402046,129.1085496,141.8460023,146.9342237
Pre-demographic dividend,PRE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico (US),PRI,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.25760653,45.63990324,46.81576073,47.69888891,49.2148858,50.58019656,52.55866763,53.2588806,56.64622133,57.4804943,59.37451792,62.64303229,64.24029067,67.0780881,66.21131978,70.57472687,74.45130055,77.26740904,82.33758655,86.44010261,88.59600399,90.69557544,91.76508316,92.8497604,93.96447273,95.82266196,97.95144144,100.0000251,102.0461157,104.5083377,106.9980225,109.9935819,114.2799064,118.2396156,121.7684666
"Korea, Dem. People's Rep.",PRK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.92280779,42.84863413,47.75310252,51.27557677,55.00722212,56.89320939,58.2535181,60.5167883,62.83157553,64.9493309,67.17077317,69.66682767,72.58571512,75.07333905,76.87481002,79.43697356,81.96667695,84.39809201,85.86469865,86.80760866,87.48656209,87.25871611,86.93027239,88.90740294,89.55149864,91.30889934,93.00184581,94.42682048,96.17595688,97.94017765,100,102.0197761,107.4548788,115.0058986,120.1012682
Paraguay,PRY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.516085738,10.6553126,12.15589181,13.64134604,15.35652301,17.0574771,19.00568802,19.65396999,22.84942571,25.2897736,28.99839383,33.03949536,38.96988132,44.87160666,50.18216366,56.68217105,61.70184927,69.49818991,77.9941734,80.83937348,84.60301331,88.91413797,93.18048361,97.22235117,100,101.6038881,105.8049593,108.0895099,110.2083325,113.5827788,116.0860541,125.8931502,136.0331643,138.9918781,142.5874005
West Bank and Gaza,PSE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.94421161,63.53324177,65.19542611,62.69567288,59.3275769,57.53025612,63.53733951,65.02741031,65.99431777,64.59165655,61.45599229,61.49054268,64.80680333,67.89823958,79.44661348,80.91854747,91.5968149,96.56120173,99.33032017,105.0302629,103.8497227,100,101.2780225,104.544659,104.2289417,108.2412029,110.6451337,120.5522677,122.5807483,119.6023508,125.1058433
Pacific island small states,PSS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.47603865,67.22296502,69.7064192,72.10945725,74.55908733,76.64467091,78.68284731,81.18608976,83.66987841,85.90276137,88.35718294,90.76883827,94.59466707,96.21911107,97.84661905,100,101.1869442,102.8302609,103.1178489,104.7541746,104.453422,104.4950509,104.8574052,107.0493727,108.5065691,110.4831415,111.7310241,111.3944302,110.0117832,110.9164707,108.5175443,112.9801599,115.0062487,119.5547583,
Qatar,QAT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.78463979,35.93366841,35.8525435,34.00766035,34.5527009,37.2364775,39.71551741,38.09553164,31.09274569,36.03010834,47.79560148,45.42879151,46.79574619,54.83360244,62.02052474,80.96326743,87.73310296,97.35730205,119.6517004,90.67433091,97.00279159,114.7253678,121.9874403,122.9236799,121.1010278,90.66857261,82.52952771,88.95657217,100,95.54408579,81.11652725,99.34018422,125.0463616,111.6745521,111.2069147
Romania,ROU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.450991844,4.969507073,11.69515841,17.32456674,25.9041189,37.08973887,51.16761367,62.78996311,77.32788367,89.28014215,100,110.6065794,128.1003675,148.6155033,154.6962221,163.872975,170.3992973,176.8919185,179.3588295,182.4333465,188.3889468,193.3245838,202.316703,214.833529,229.756969,239.201167,252.6209627,283.1677946,319.3281458,347.4603443
Russian Federation,RUS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000884994,0.002023359,0.032179873,0.317885897,1.294743082,3.159262033,4.613671834,5.308421775,6.292548354,10.84751051,14.93679723,17.39832456,20.12323385,22.87149142,27.50414622,32.80678943,37.76730939,42.99477304,50.73964436,51.73952619,59.08193904,73.53343218,80.08369356,84.34425727,90.66170213,97.2344361,100,105.3498151,115.8826651,119.6640703,120.7389481,142.7244248,168.6784179,182.170281,199.067797
Rwanda,RWA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06825033,12.72615651,13.65303852,15.54678358,18.21947824,27.55998218,30.56992242,35.34540359,36.13297011,34.86249874,36.00438406,35.86303471,33.98839894,40.90887974,45.44768256,49.55197485,50.77174789,57.33960206,65.62748681,70.31831442,72.55948167,77.77758039,81.45088691,83.64167285,87.5999092,88.02558238,92.45337669,100,99.39667098,101.852932,108.6891346,111.890482,129.5818377,145.0653591,150.5228339
South Asia,SAS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19892455,31.36677596,31.09639389,30.04772372,30.25809305,31.98679581,34.27268365,34.92523374,30.08499544,33.35891199,37.33168251,36.14786306,37.47933693,39.21959082,43.28619488,51.82606111,57.52969228,62.15884604,73.16275618,61.0478525,71.54278854,82.49167401,86.16366269,85.68335571,84.22994205,70.89892876,69.29530417,73.65106315,85.33402806,84.16776295,75.59233508,90.80680022,102.2332076,99.99997812,99.75122041
Sudan,SDN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82352791,3.442325538,7.202503546,14.22403326,36.87822041,75.43625438,100,137.92117,162.2811805,187.9598697,206.479813,250.1172382,277.1329894,304.291812,356.8551733,421.283244,453.5209091,522.939638,569.4342881,580.0379056,711.52913,898.8630095,1169.677788,1595.775372,2139.407937,2439.407644,2944.013452,3963.300703,6181.77117,9394.987414,20260.56422,67977.32193,147425.1884,191195.2401,657078.9751
Senegal,SEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.97262289,44.55722047,44.18852439,44.22576195,59.28081593,63.49746468,66.13992269,67.44805737,69.32245973,68.95820645,69.86063481,74.74734094,76.17101266,75.46804567,75.36621278,78.92416031,81.20151064,86.55164468,93.66319755,92.08118991,93.55855506,97.16754862,100.3489226,101.5391917,100,101.0697846,102.0356575,102.6467663,101.7848984,103.9079297,105.5732972,107.1012662,117.1120449,120.6868972,118.6396058
Singapore,SGP,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.30298362,75.50987054,76.55772332,79.20370123,81.94631918,84.54916234,85.82266111,86.75383031,85.60100329,82.53834511,85.72719551,84.17173408,83.41678464,81.91607592,85.15956606,86.77803949,88.37838536,93.60757929,92.3143387,95.0412347,96.09410978,97.21917789,97.70074898,97.27960072,97.01960149,100,100.5220196,103.4002526,107.1301713,106.6749765,104.1223484,115.5021793,132.7367332,126.0751509,130.1623443
Solomon Islands,SLB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36936966,19.70035437,22.29234036,25.32142356,27.08060415,29.66377403,33.24831237,36.06551583,40.08778816,43.16435722,45.56389137,50.07790712,55.72624612,59.21127186,61.43929561,68.01287392,73.68767845,80.53646574,85.71428571,89.89125165,91.4601038,95.55461523,100,102.3522743,106.1088849,109.6717803,110.0500848,112.8857296,121.7561484,123.2675112,121.6330859,114.9374941,117.2553375,124.3830472,129.8133938
Sierra Leone,SLE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559475661,1.279865846,2.329657625,2.952522376,3.69248483,4.933085436,6.392316111,6.536320184,8.090338351,9.481379128,9.792476565,16.77960025,16.1194629,18.24685891,20.58728391,24.00801902,30.25890901,32.72022594,36.07237557,38.3600825,45.69572635,52.70661955,60.14329671,63.90613435,74.1598178,76.83945287,80.17902139,86.1914922,100,109.9594913,124.607565,133.916142,169.943375,219.4271014,263.3158763
El Salvador,SLV,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.49106906,41.3472597,42.76130416,46.43590435,50.98853994,56.56109484,60.28378695,62.32367478,64.96002554,65.60579651,67.75283259,69.99791189,71.05532346,73.16259087,75.15091113,78.37846485,81.77436254,85.36863816,88.3585032,88.32855378,90.6232594,96.01837301,98.39535581,99.0165372,100,101.3076178,101.9739648,102.9800057,104.7474135,105.635687,106.3260292,110.7301328,118.0212286,121.0824025,123.2789903
San Marino,SMR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.38113949,85.92321755,87.2590109,89.49958983,91.91919192,94.11309063,96.42058166,98.35948645,100,102.0120724,100,102.8319698,103.8596491,105.3452116,105.5060729,108.7979094,110.9745391,111.4058355,110.5784241,112.0344161,113.9875747,116.3406157,117.4040855,117.8086327,119.978,123.295,,
"Somalia, Fed. Rep.",SOM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.317336888,5.396692886,8.3467134,13.00541023,17.10211405,22.22118318,29.68996875,36.20859295,41.41817171,47.46928307,51.38235963,55.3493176,58.82496326,62.82248283,72.91416212,67.90658809,70.29497838,71.74297753,73.44768518,62.17574069,60.38023086,63.86449921,57.17991676,62.2791714,66.61967333,69.33834576,69.74096405,73.21345581,81.89906766,86.29114258,92.66623981,100,104.6659226,114.7729401
Serbia,SRB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.142081665,3.97536491,4.68692705,5.839052031,7.52474865,13.48573044,24.83434251,29.57812751,33.28387925,35.98941135,40.98677897,46.65903174,50.77981095,55.60307309,60.29426317,63.27901548,70.24117221,74.48657989,80.29734146,82.63351767,84.42593856,85.72932957,88.29894158,90.06491989,92.17949212,94.62165816,100,110.5159219,125.8115821,132.3880774
Sub-Saharan Africa (excluding high income),SSA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4154956,99.99920289,112.9255023,156.7782499,229.6909612,313.5560891,229.835721,270.492125,,,,,,,,,
Sub-Saharan Africa,SSF,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097516027,1.375683591,1.919886469,3.367243455,5.865388331,8.801831426,17.53641299,24.39560244,28.29890351,30.53587398,33.58213741,35.99483699,40.1395749,45.69481089,52.47562004,62.4945667,70.82196703,77.62270442,100,113.9533488,121.8905689,136.1282457,144.9326988,155.3715599,162.5539179,169.8748539,181.8569287,189.2780985,206.1610642,229.3838053,250.6437326,263.5878168,305.1836902,371.373382,424.6735087
Suriname,SUR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060282311,0.080376415,0.108426918,0.265585035,1.429547905,4.856628841,4.917973425,4.991433183,5.866306177,10.12701528,16.27845008,22.71335854,29.59128302,35.89954629,40.50830414,46.80321843,52.86374637,56.26034847,64.99259773,69.20647355,74.18695492,84.45772847,93.52443504,93.88335018,95.37016874,100,124.0693638,158.9888172,167.9885283,176.6885006,256.5830763,415.8558239,621.3854277,821.8978461,983.8434494
Slovak Republic,SVK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95367343,30.89728292,34.36229548,39.71522302,45.05631962,49.5128718,51.8302426,54.28146356,56.9975304,61.1549023,67.07541897,70.68087665,73.54079215,77.54588226,82.12519815,84.29869647,86.73959852,87.76115464,90.38114325,89.36654944,89.78704458,91.24138865,92.46300353,92.95681318,92.8335501,92.66116486,92.29894371,93.38979962,95.35906212,97.64883139,100,102.2438838,109.900825,121.0448787,125.4494178
