term,subcategory,subcat_sim,category,category_display,pillar,is_seed,x,y
structures,Cultural Heritage,0.4448387920856476,ESS8,S5,S,False,13.524994,12.539899
sub_committees,Institutional Capacity,0.4498624801635742,DIM1,G1,G,False,0.06433363,-15.079956
sub_contracting,Bidding & Contract Management,0.5393649339675903,DIM6,G3,G,False,-18.022987,-17.593275
submissions,Bidding & Contract Management,0.4087267518043518,DIM6,G3,G,False,-20.738426,-0.6504672
subordinate,Labor Management & Employment,0.49725764989852905,ESS2,S1,S,False,-27.169203,2.8097558
subsidies,Fiscal Management & Sustainability,0.5275291204452515,DIM2_3,G2,G,False,-43.300056,-26.374928
subsidization,Fiscal Management & Sustainability,0.49933910369873047,DIM2_3,G2,G,False,-43.72761,-26.614534
subsidy,Fiscal Management & Sustainability,0.5470629334449768,DIM2_3,G2,G,False,-43.29964,-26.389214
substances,Workplace Health & Safety,0.5225508213043213,ESS2,S1,S,False,13.588467,34.817898
sufficient_capacity,Institutional Capacity,0.42658570408821106,DIM1,G1,G,False,26.425676,-26.743315
sulfur,Emissions & Hazardous Pollutants,0.5011849999427795,ESS3_P,E1,E,False,9.991882,36.814865
sulfur_dioxide,Emissions & Hazardous Pollutants,0.6286482214927673,ESS3_P,E1,E,False,9.787003,36.665924
supervision_consultant,Bidding & Contract Management,0.49047228693962097,DIM6,G3,G,False,2.1679375,-42.70729
supervision_engineers,Safety Assessment & Standards,0.5340272188186646,ESS4,S2,S,False,2.8505769,-42.53916
supervisor,Labor Management & Employment,0.4836713671684265,ESS2,S1,S,False,-27.910706,2.410773
supervisors,Labor Management & Employment,0.5062726140022278,ESS2,S1,S,False,-28.173977,2.1366646
supervisory,Labor Management & Employment,0.5044480562210083,ESS2,S1,S,False,-27.634375,2.6496437
supervisory_control,Operations & Performance,0.5964680910110474,DIM7,G4,G,False,21.30692,-36.126335
supplier,Procurement Systems & Processes,0.5194718241691589,DIM6,G3,G,False,-46.496624,-2.4844866
suppliers,Procurement Systems & Processes,0.4845823347568512,DIM6,G3,G,False,-46.40016,-2.623832
supply_companies,Bidding & Contract Management,0.6014015078544617,DIM6,G3,G,False,-27.841908,49.08054
supply_facilities,Procurement Systems & Processes,0.5641161799430847,DIM6,G3,G,False,-27.061525,47.958588
supply_services,Procurement Systems & Processes,0.632413923740387,DIM6,G3,G,False,-27.470385,48.564228
supply_system,Energy Efficiency,0.4849424362182617,ESS3_R,E2,E,False,-26.540863,49.864006
supply_systems,Energy Efficiency,0.5402641296386719,ESS3_R,E2,E,False,-26.652084,49.71693
surface_water,Water Resources & Conservation,0.6660328507423401,ESS3_R,E2,E,False,29.838129,57.202637
surpluses,Fiscal Management & Sustainability,0.5927568078041077,DIM2_3,G2,G,False,-43.574703,-32.95828
surveillance,Workplace Health & Safety,0.5111072063446045,ESS2,S1,S,False,-14.970181,14.02455
survival,Workplace Health & Safety,0.5908467769622803,ESS2,S1,S,False,40.996506,6.363317
sustainable_development,Habitats & Ecosystems,0.5782965421676636,ESS6,E3,E,False,32.072014,6.937467
sustainable_management,Habitats & Ecosystems,0.6059318780899048,ESS6,E3,E,False,32.113045,7.0159783
system_rehabilitation,Operations & Performance,0.6121268272399902,DIM7,G4,G,False,29.832645,-35.76928
system_reliability,Safety Assessment & Standards,0.5872644782066345,ESS4,S2,S,False,29.594227,-36.898666
systemic,Institutional Capacity,0.48083582520484924,DIM1,G1,G,False,51.38659,0.47828937
tariff,Fiscal Management & Sustainability,0.43429335951805115,DIM2_3,G2,G,False,-21.62926,34.432816
tariff_increase,Economic Efficiency & Benefits,0.4703288674354553,DIM2_3,G2,G,False,-19.961798,35.112392
tariff_increases,Economic Efficiency & Benefits,0.48110342025756836,DIM2_3,G2,G,False,-19.92022,35.123962
tariff_level,Economic Efficiency & Benefits,0.45039066672325134,DIM2_3,G2,G,False,-21.38166,36.531963
tariff_levels,Economic Efficiency & Benefits,0.4613673686981201,DIM2_3,G2,G,False,-21.372858,36.45125
tariff_policy,Economic Efficiency & Benefits,0.510647714138031,DIM2_3,G2,G,False,-21.15767,34.906006
tariff_setting,Bidding & Contract Management,0.43431323766708374,DIM6,G3,G,False,-20.624815,36.368473
tariff_structure,Economic Efficiency & Benefits,0.4933180510997772,DIM2_3,G2,G,False,-21.337807,35.75892
tariff_study,Economic Efficiency & Benefits,0.5433930158615112,DIM2_3,G2,G,False,-21.729633,35.367317
tariffs,Fiscal Management & Sustainability,0.44285300374031067,DIM2_3,G2,G,False,-21.695822,34.22743
tax,Fiscal Management & Sustainability,0.40649670362472534,DIM2_3,G2,G,False,-51.02861,-17.774084
taxation,Fiscal Management & Sustainability,0.5086735486984253,DIM2_3,G2,G,False,-51.00744,-17.759848
taxes,Fiscal Management & Sustainability,0.4526980519294739,DIM2_3,G2,G,False,-51.022587,-17.785898
technical_audit,Safety Assessment & Standards,0.639721155166626,ESS4,S2,S,False,-11.443764,-55.903156
technical_audits,Safety Assessment & Standards,0.6158442497253418,ESS4,S2,S,False,-11.483261,-55.90877
technical_standards,Safety Assessment & Standards,0.6471824645996094,ESS4,S2,S,False,14.53267,-27.464281
techno_economic,Economic Efficiency & Benefits,0.5991727709770203,DIM2_3,G2,G,False,-29.484873,-12.850731
temporary_land,Land Acquisition & Property Rights,0.6576508283615112,ESS5,S3,S,False,26.339561,24.060911
tenants,Land Acquisition & Property Rights,0.4134526252746582,ESS5,S3,S,False,16.993956,17.186993
tender_process,Bidding & Contract Management,0.7093658447265625,DIM6,G3,G,False,8.859021,-60.393646
tenure,Labor Management & Employment,0.49142152070999146,ESS2,S1,S,False,-30.567787,-5.277456
termination,Labor Management & Employment,0.531280517578125,ESS2,S1,S,False,-8.797854,4.861926
terns,Species & Wildlife,0.41785532236099243,ESS6,E3,E,False,42.72662,26.578045
terra,Habitats & Ecosystems,0.4247772991657257,ESS6,E3,E,False,30.963144,29.498322
terrestrial,Species & Wildlife,0.47721537947654724,ESS6,E3,E,False,28.789997,32.654392
territorial,Indigenous Peoples,0.5368154644966125,ESS7,S4,S,False,24.268116,15.63612
territories,Indigenous Peoples,0.5454028248786926,ESS7,S4,S,False,24.497482,15.980218
territory,Land Acquisition & Property Rights,0.6317262649536133,ESS5,S3,S,False,24.421146,15.94541
theft,Accountability & Integrity,0.6264373660087585,DIM8_9,G5,G,False,-5.1411233,3.8440778
thermal,Energy Efficiency,0.43458807468414307,ESS3_R,E2,E,False,-6.072723,58.113567
thermal_generation,Energy Efficiency,0.5695043802261353,ESS3_R,E2,E,False,-7.181944,58.31219
thermal_plant,Energy Efficiency,0.5620788931846619,ESS3_R,E2,E,False,-6.4244604,59.58615
thermal_plants,Energy Efficiency,0.5549419522285461,ESS3_R,E2,E,False,-6.3378143,59.737144
thermal_power,Energy Efficiency,0.6363054513931274,ESS3_R,E2,E,False,-7.09974,58.13024
thermal_power_generation,Energy Efficiency,0.6595547199249268,ESS3_R,E2,E,False,-7.4522033,58.549427
thermal_power_plant,Energy Efficiency,0.5870545506477356,ESS3_R,E2,E,False,-7.653268,59.601227
thermal_power_plants,Energy Efficiency,0.5984182357788086,ESS3_R,E2,E,False,-7.7242103,59.721626
thermal_power_stations,Energy Efficiency,0.5796223878860474,ESS3_R,E2,E,False,-7.9510865,59.84371
third_party,Bidding & Contract Management,0.46140041947364807,DIM6,G3,G,False,-15.8914175,-30.911535
threat,Workplace Health & Safety,0.6202473044395447,ESS2,S1,S,False,-9.872492,15.5692625
threats,Workplace Health & Safety,0.6835049986839294,ESS2,S1,S,False,-9.7911625,15.465716
three_phase,Energy Efficiency,0.42795777320861816,ESS3_R,E2,E,False,-21.470814,52.726044
time_bound_action_plan,Strategic Plan,0.4433797001838684,DIM1,G1,G,False,8.902531,-38.046967
time_savings,Economic Efficiency & Benefits,0.5152086615562439,DIM2_3,G2,G,False,8.908234,7.4013495
titleholders,Land Acquisition & Property Rights,0.4218581020832062,ESS5,S3,S,False,-41.291283,-3.7173843
toilet,Waste Management & Disposal,0.43919438123703003,ESS3_P,E1,E,False,17.379517,45.015244
toilets,Waste Management & Disposal,0.45293715596199036,ESS3_P,E1,E,False,17.32999,45.243393
tombs,Cultural Heritage,0.4177837371826172,ESS8,S5,S,False,17.80024,11.043876
topographic,Habitats & Ecosystems,0.40886977314949036,ESS6,E3,E,False,30.579336,34.19139
topographical,Habitats & Ecosystems,0.4613931179046631,ESS6,E3,E,False,30.509607,34.229042
topography,Cultural Heritage,0.4013744294643402,ESS8,S5,S,False,30.627707,34.14507
total_cost,Cost Analysis & Valuation,0.5723377466201782,DIM2_3,G2,G,False,-32.159027,-27.00624
total_costs,Cost Analysis & Valuation,0.6112424731254578,DIM2_3,G2,G,False,-32.179012,-27.055311
total_debt,Fiscal Management & Sustainability,0.5137659311294556,DIM2_3,G2,G,False,-34.750965,-49.332207
total_debt_service,Fiscal Management & Sustainability,0.5026503205299377,DIM2_3,G2,G,False,-35.11071,-50.30219
total_energy,Energy Efficiency,0.6354032754898071,ESS3_R,E2,E,False,-7.5069933,46.246277
total_expenditures,Fiscal Management & Sustainability,0.7069000005722046,DIM2_3,G2,G,False,-36.140606,-35.108555
total_financing,Fiscal Management & Sustainability,0.5569514632225037,DIM2_3,G2,G,False,-34.263298,-48.617325
total_land,Land Acquisition & Property Rights,0.6425215601921082,ESS5,S3,S,False,24.66415,24.743402
total_project_cost,Cost Analysis & Valuation,0.5756998658180237,DIM2_3,G2,G,False,-27.798178,-29.91608
total_project_costs,Cost Analysis & Valuation,0.5735414028167725,DIM2_3,G2,G,False,-27.776064,-29.940603
total_revenues,Fiscal Management & Sustainability,0.468445360660553,DIM2_3,G2,G,False,-43.037357,-18.951351
tourism,Cultural Heritage,0.5317772626876831,ESS8,S5,S,False,14.113163,8.066938
trade_offs,Economic Efficiency & Benefits,0.4517379105091095,DIM2_3,G2,G,False,-24.645224,-22.247631
traditional_local,Indigenous Peoples,0.4634476602077484,ESS7,S4,S,False,26.959242,0.16956109
traffic,Accidents & Hazards,0.538608968257904,ESS4,S2,S,False,-34.122578,24.692822
traffic_accident,Accidents & Hazards,0.715618371963501,ESS4,S2,S,False,-28.802965,25.378653
traffic_accidents,Accidents & Hazards,0.7432801127433777,ESS4,S2,S,False,-29.283953,25.164125
traffic_congestion,Accidents & Hazards,0.6129305958747864,ESS4,S2,S,False,-32.83974,25.349684
traffic_diversion,Accidents & Hazards,0.5385847687721252,ESS4,S2,S,False,-32.42962,25.886866
traffic_flow,Accidents & Hazards,0.5457804203033447,ESS4,S2,S,False,-33.09368,26.386631
traffic_flows,Accidents & Hazards,0.5409153699874878,ESS4,S2,S,False,-33.1744,26.397871
traffic_police,Accidents & Hazards,0.5565242171287537,ESS4,S2,S,False,-31.385126,25.364128
traffic_related,Accidents & Hazards,0.6015005707740784,ESS4,S2,S,False,-32.94263,24.707638
traffic_safety,Accidents & Hazards,0.7195063233375549,ESS4,S2,S,False,-31.129972,24.16059
traffics,Accidents & Hazards,0.5328270792961121,ESS4,S2,S,False,-34.115456,24.746195
trainees,Labor Management & Employment,0.4913468062877655,ESS2,S1,S,False,-29.170864,0.6441321
transaction,Bidding & Contract Management,0.4494246542453766,DIM6,G3,G,False,-54.557163,-22.561375
transaction_based,Bidding & Contract Management,0.4072103500366211,DIM6,G3,G,False,-55.693966,-21.238089
transactions,Bidding & Contract Management,0.4659430682659149,DIM6,G3,G,False,-54.61665,-22.507576
transmission_grid,Energy Efficiency,0.45562615990638733,ESS3_R,E2,E,False,-18.351221,58.449886
transmission_systems,Energy Efficiency,0.45621657371520996,ESS3_R,E2,E,False,-18.459522,58.623264
transparency,Transparency & Disclosure,0.4920101761817932,DIM8_9,G5,G,False,-27.262701,10.045821
transparent,Transparency & Disclosure,0.40040111541748047,DIM8_9,G5,G,False,-27.271713,10.054041
transport_cost,Cost Analysis & Valuation,0.508525550365448,DIM2_3,G2,G,False,-38.062954,20.15492
transport_costs,Cost Analysis & Valuation,0.5380481481552124,DIM2_3,G2,G,False,-37.969017,20.134575
transport_strategy,Strategic Plan,0.4254678785800934,DIM1,G1,G,False,-38.782234,20.654747
travel_time_savings,Cost Analysis & Valuation,0.4233148694038391,DIM2_3,G2,G,False,8.905317,7.411693
treatment_plant,Pest & Vector Management,0.5655914545059204,ESS3_P,E1,E,False,15.002635,53.87036
treatment_plants,Pest & Vector Management,0.6039522290229797,ESS3_P,E1,E,False,14.999989,53.880867
treaty,Dispute Resolution,0.48701798915863037,DIM7,G4,G,False,-14.198295,-1.2838706
tree,Forestry & Forest Management,0.6402081251144409,ESS6,E3,E,False,38.628456,30.068258
trees,Forestry & Forest Management,0.7549838423728943,ESS6,E3,E,False,38.733944,29.868189
trial,Accountability & Integrity,0.41985201835632324,DIM8_9,G5,G,False,-8.191,0.66849875
tribal,Indigenous Peoples,0.8017184138298035,ESS7,S4,S,False,31.042267,-1.5018977
tropical,Habitats & Ecosystems,0.4373306334018707,ESS6,E3,E,False,35.80275,34.207317
tumor,Disease & Health Risks,0.45329079031944275,ESS4,S2,S,False,47.62606,1.9404856
unaudited_financial_reports,Transparency & Disclosure,0.40564829111099243,DIM8_9,G5,G,False,-18.51559,-54.963528
unauthorized,Accountability & Integrity,0.45408880710601807,DIM8_9,G5,G,False,-14.075173,-6.727417
under_funded,Fiscal Management & Sustainability,0.5040040016174316,DIM2_3,G2,G,False,-21.544249,-35.101658
under_funding,Fiscal Management & Sustainability,0.5728365778923035,DIM2_3,G2,G,False,-21.625826,-35.11033
under_investment,Fiscal Management & Sustainability,0.5295789837837219,DIM2_3,G2,G,False,-16.623901,-36.89616
under_utilization,Operations & Performance,0.570221483707428,DIM7,G4,G,False,24.311646,-15.392264
under_utilized,Operations & Performance,0.4312501847743988,DIM7,G4,G,False,24.486683,-15.212349
underinvestment,Fiscal Management & Sustainability,0.4695723354816437,DIM2_3,G2,G,False,-16.715591,-36.93909
underperformance,Operations & Performance,0.47280630469322205,DIM7,G4,G,False,24.016264,-19.348118
underperformance_based,Operations & Performance,0.4993538558483124,DIM7,G4,G,False,23.528484,-19.55558
uneconomic,Economic Efficiency & Benefits,0.4307551085948944,DIM2_3,G2,G,False,16.130795,-8.218578
uneconomical,Economic Efficiency & Benefits,0.42207226157188416,DIM2_3,G2,G,False,16.119272,-8.209321
unemployment,Labor Management & Employment,0.6627403497695923,ESS2,S1,S,False,-29.92948,-4.4943066
unification,Institutional Capacity,0.43360817432403564,DIM1,G1,G,False,3.4501877,-12.621609
union,Labor Management & Employment,0.5127898454666138,ESS2,S1,S,False,0.47569206,-11.912231
unions,Labor Management & Employment,0.5265079140663147,ESS2,S1,S,False,0.46802306,-11.912594
unit_cost,Cost Analysis & Valuation,0.5580178499221802,DIM2_3,G2,G,False,-38.13308,-25.647762
unit_costs,Cost Analysis & Valuation,0.5849475264549255,DIM2_3,G2,G,False,-38.10641,-25.702507
unit_price,Bidding & Contract Management,0.42047762870788574,DIM6,G3,G,False,-38.36791,-25.205402
unnerved_energy,Energy Efficiency,0.6134545207023621,ESS3_R,E2,E,False,-6.0961547,50.059307
unpaid,Labor Management & Employment,0.5261700749397278,ESS2,S1,S,False,-49.38149,-27.039846
unproductive,Economic Efficiency & Benefits,0.41937413811683655,DIM2_3,G2,G,False,16.843313,-8.937599
unrest,Grievance Mechanisms,0.5442150831222534,ESS2,S1,S,False,-2.5043788,11.824606
unsafe,Safety Assessment & Standards,0.5856556296348572,ESS4,S2,S,False,-12.508471,20.294195
unsatisfactory,Grievance Mechanisms,0.4619758129119873,ESS2,S1,S,False,11.295994,-1.8745997
unsatisfied,Grievance Mechanisms,0.4138564169406891,ESS2,S1,S,False,11.2857485,-1.8600961
unsustainable,Fiscal Management & Sustainability,0.41568219661712646,DIM2_3,G2,G,False,15.941319,-7.6367764
untreated,Disease & Health Risks,0.4645245373249054,ESS4,S2,S,False,48.74174,1.3937066
urban_environment,Habitats & Ecosystems,0.6507580280303955,ESS6,E3,E,False,36.194195,9.065953
urban_water,Water Resources & Conservation,0.724162220954895,ESS3_R,E2,E,False,21.490513,58.356804
urban_water_supply,Water Resources & Conservation,0.7626718878746033,ESS3_R,E2,E,False,26.814037,62.500153
use_efficiency,Economic Efficiency & Benefits,0.6858440041542053,DIM2_3,G2,G,False,20.656372,-16.32458
user_charges,Bidding & Contract Management,0.5038337707519531,DIM6,G3,G,False,-36.974133,-28.821716
user_costs,Cost Analysis & Valuation,0.5854719281196594,DIM2_3,G2,G,False,-36.76797,-28.784443
user_funded,Fiscal Management & Sustainability,0.5286749601364136,DIM2_3,G2,G,False,-21.576889,-36.85396
utilities,Energy Efficiency,0.49521684646606445,ESS3_R,E2,E,False,-22.965496,47.366325
utility_companies,Energy Efficiency,0.5173386335372925,ESS3_R,E2,E,False,-23.058056,50.398277
utility_management,Operations & Performance,0.6311008334159851,DIM7,G4,G,False,17.98981,-39.067936
vacancies,Labor Management & Employment,0.47778621315956116,ESS2,S1,S,False,-32.313416,-1.9118531
valuation,Cost Analysis & Valuation,0.513271152973175,DIM2_3,G2,G,False,-38.15464,-16.870321
valuations,Cost Analysis & Valuation,0.5109368562698364,DIM2_3,G2,G,False,-38.177124,-16.853144
value_added,Economic Efficiency & Benefits,0.5068480372428894,DIM2_3,G2,G,False,-33.62438,-18.744555
vegetation,Forestry & Forest Management,0.6172072291374207,ESS6,E3,E,False,36.611027,29.011736
vegetative,Species & Wildlife,0.44890543818473816,ESS6,E3,E,False,39.95605,25.96317
vehicle_emissions,Emissions & Hazardous Pollutants,0.6613449454307556,ESS3_P,E1,E,False,7.107818,28.525307
vehicle_inspection,Safety Assessment & Standards,0.6445726156234741,ESS4,S2,S,False,-28.439312,28.82595
vehicle_operating_cost,Cost Analysis & Valuation,0.6214165091514587,DIM2_3,G2,G,False,-37.096508,17.38922
vehicle_operating_costs,Cost Analysis & Valuation,0.6447139978408813,DIM2_3,G2,G,False,-37.091003,17.41302
vehicles,Accidents & Hazards,0.5007074475288391,ESS4,S2,S,False,-29.43653,29.91485
vendor,Bidding & Contract Management,0.5315232276916504,DIM6,G3,G,False,-47.28702,-2.94034
vendors,Bidding & Contract Management,0.5296977758407593,DIM6,G3,G,False,-46.739075,-3.0948298
victims,Workplace Health & Safety,0.5271833539009094,ESS2,S1,S,False,8.044421,13.039021
village,Indigenous Peoples,0.5572043657302856,ESS7,S4,S,False,26.322618,3.962535
village_level,Indigenous Peoples,0.4909942150115967,ESS7,S4,S,False,26.020935,2.92403
village_specific,Indigenous Peoples,0.5243569612503052,ESS7,S4,S,False,26.051676,2.7963305
villagers,Indigenous Peoples,0.5675177574157715,ESS7,S4,S,False,26.746832,4.477812
villages,Indigenous Peoples,0.6011919379234314,ESS7,S4,S,False,26.381414,4.1477804
violations,Accountability & Integrity,0.694473922252655,DIM8_9,G5,G,False,-2.072205,4.0672674
violence,Workplace Health & Safety,0.6240668296813965,ESS2,S1,S,False,-4.373829,12.215681
vocational,Labor Management & Employment,0.47794175148010254,ESS2,S1,S,False,-25.947506,-2.0771859
voltage,Energy Efficiency,0.4595966339111328,ESS3_R,E2,E,False,-13.815082,57.759815
vulnerability,Accountability & Integrity,0.5522328615188599,DIM8_9,G5,G,False,-14.116932,19.994772
wage,Labor Management & Employment,0.605678915977478,ESS2,S1,S,False,-34.047497,-6.4983063
warnings,Workplace Health & Safety,0.5295128226280212,ESS2,S1,S,False,-11.9930105,18.325562
warrant,Accountability & Integrity,0.4302052855491638,DIM8_9,G5,G,False,-11.083906,2.0802233
warrants,Accountability & Integrity,0.4900442659854889,DIM8_9,G5,G,False,-11.066201,2.1063943
wastage,Waste Management & Disposal,0.5139859914779663,ESS3_P,E1,E,False,0.85881585,24.131329
waste_collection,Waste Management & Disposal,0.8189436793327332,ESS3_P,E1,E,False,9.683286,49.333805
waste_disposal,Waste Management & Disposal,0.8758575320243835,ESS3_P,E1,E,False,10.062713,48.61817
waste_management,Waste Management & Disposal,0.804729700088501,ESS3_P,E1,E,False,10.14283,48.80995
waste_treatment,Waste Management & Disposal,0.8137301206588745,ESS3_P,E1,E,False,10.784893,49.145943
wasteful,Waste Management & Disposal,0.6135141849517822,ESS3_P,E1,E,False,1.8354065,27.55101
wasteland,Waste Management & Disposal,0.4902774691581726,ESS3_P,E1,E,False,12.239995,48.203747
wastepaper_collection,Waste Management & Disposal,0.6632991433143616,ESS3_P,E1,E,False,9.685527,50.824505
wastepaper_component,Waste Management & Disposal,0.4854423403739929,ESS3_P,E1,E,False,10.703197,52.783955
wastepaper_management,Waste Management & Disposal,0.7110273838043213,ESS3_P,E1,E,False,10.55073,51.00162
wastepaper_services,Waste Management & Disposal,0.6881473064422607,ESS3_P,E1,E,False,10.323317,51.16977
wastepaper_systems,Waste Management & Disposal,0.7188439965248108,ESS3_P,E1,E,False,10.694939,50.8797
wastepaper_tariff,Waste Management & Disposal,0.6279115676879883,ESS3_P,E1,E,False,8.216398,52.776077
wastepaper_tariffs,Waste Management & Disposal,0.6019625067710876,ESS3_P,E1,E,False,8.153583,52.82053
wastepaper_treatment,Waste Management & Disposal,0.6462510228157043,ESS3_P,E1,E,False,11.21365,51.59345
wastepaper_treatment_facilities,Waste Management & Disposal,0.6382724642753601,ESS3_P,E1,E,False,12.143863,51.56824
wastepaper_treatment_plant,Waste Management & Disposal,0.5374979376792908,ESS3_P,E1,E,False,12.352801,52.132282
wastepaper_treatment_plants,Waste Management & Disposal,0.5322070121765137,ESS3_P,E1,E,False,12.436144,52.21164
wastewater,Water Resources & Conservation,0.5655178427696228,ESS3_R,E2,E,False,20.357893,46.569466
wastewater_treatment,Water Resources & Conservation,0.6752243638038635,ESS3_R,E2,E,False,20.192905,50.38759
water,Water Resources & Conservation,0.6463976502418518,ESS3_R,E2,E,False,32.674343,46.0761
water_bills,Water Resources & Conservation,0.7431937456130981,ESS3_R,E2,E,False,25.024122,56.825912
water_bodies,Water Resources & Conservation,0.7110961675643921,ESS3_R,E2,E,False,28.295177,58.127117
water_borne,Water Resources & Conservation,0.6861158609390259,ESS3_R,E2,E,False,23.918211,53.111286
water_charges,Water Resources & Conservation,0.6895913481712341,ESS3_R,E2,E,False,25.107054,57.319588
water_companies,Water Resources & Conservation,0.7414056658744812,ESS3_R,E2,E,False,20.601074,61.092323
water_company,Water Resources & Conservation,0.7218706607818604,ESS3_R,E2,E,False,20.378956,60.827522
water_connections,Water Resources & Conservation,0.7371155619621277,ESS3_R,E2,E,False,25.09265,60.031376
water_distribution,Water Resources & Conservation,0.7983733415603638,ESS3_R,E2,E,False,27.850954,56.81585
water_intake,Water Resources & Conservation,0.8293014168739319,ESS3_R,E2,E,False,27.82422,54.594418
water_level,Water Resources & Conservation,0.7322298288345337,ESS3_R,E2,E,False,29.686323,56.72437
water_logging,Water Resources & Conservation,0.6952200531959534,ESS3_R,E2,E,False,28.214342,47.05093
water_losses,Water Resources & Conservation,0.8171693086624146,ESS3_R,E2,E,False,26.651573,54.59175
water_management,Water Resources & Conservation,0.8588738441467285,ESS3_R,E2,E,False,25.642145,53.36945
water_meters,Water Resources & Conservation,0.7894032597541809,ESS3_R,E2,E,False,26.80217,56.693962
water_networks,Water Resources & Conservation,0.7083463668823242,ESS3_R,E2,E,False,25.136131,60.41035
water_pollution,Water Resources & Conservation,0.7875785827636719,ESS3_R,E2,E,False,23.605692,51.45589
water_production,Water Resources & Conservation,0.8463687300682068,ESS3_R,E2,E,False,26.608116,53.03795
water_quality_monitoring,Water Resources & Conservation,0.7035142779350281,ESS3_R,E2,E,False,32.38463,59.16922
water_quality_standards,Water Resources & Conservation,0.6532102227210999,ESS3_R,E2,E,False,32.426003,59.392296
water_related,Water Resources & Conservation,0.7506198883056641,ESS3_R,E2,E,False,25.31804,52.424717
water_resource,Water Resources & Conservation,0.8728544116020203,ESS3_R,E2,E,False,27.742588,59.590874
water_resource_management,Water Resources & Conservation,0.8036487102508545,ESS3_R,E2,E,False,29.616165,61.080025
water_resources_development,Water Resources & Conservation,0.7610577344894409,ESS3_R,E2,E,False,29.589493,61.534866
water_resources_management,Water Resources & Conservation,0.789957582950592,ESS3_R,E2,E,False,29.62575,61.14005
water_sales,Water Resources & Conservation,0.7058236002922058,ESS3_R,E2,E,False,19.52241,60.306046
water_sanitation,Water Resources & Conservation,0.7823584675788879,ESS3_R,E2,E,False,21.15142,51.695568
water_savings,Water Resources & Conservation,0.8125491738319397,ESS3_R,E2,E,False,25.571068,55.66988
water_sector,Water Resources & Conservation,0.7537447214126587,ESS3_R,E2,E,False,27.975262,61.107346
water_service,Water Resources & Conservation,0.7791719436645508,ESS3_R,E2,E,False,23.378716,60.84687
water_services,Water Resources & Conservation,0.7736324667930603,ESS3_R,E2,E,False,23.342726,60.911335
water_source,Water Resources & Conservation,0.8584389686584473,ESS3_R,E2,E,False,26.54174,58.985626
water_sources,Water Resources & Conservation,0.849573016166687,ESS3_R,E2,E,False,26.67914,59.211445
water_storage,Water Resources & Conservation,0.7881038188934326,ESS3_R,E2,E,False,25.170822,55.068615
water_supply,Water Resources & Conservation,0.8789658546447754,ESS3_R,E2,E,False,25.899748,58.399414
water_supply_companies,Water Resources & Conservation,0.6975447535514832,ESS3_R,E2,E,False,20.912247,61.558525
water_supply_component,Water Resources & Conservation,0.6896150708198547,ESS3_R,E2,E,False,23.89622,64.32698
water_supply_facilities,Water Resources & Conservation,0.7445579171180725,ESS3_R,E2,E,False,23.958668,62.854168
water_supply_investments,Water Resources & Conservation,0.7721817493438721,ESS3_R,E2,E,False,28.525229,63.288673
water_supply_network,Water Resources & Conservation,0.6824042201042175,ESS3_R,E2,E,False,25.237785,61.534546
water_supply_project,Water Resources & Conservation,0.7446495294570923,ESS3_R,E2,E,False,27.74598,63.934944
water_supply_projects,Water Resources & Conservation,0.7621694207191467,ESS3_R,E2,E,False,27.789265,63.8501
water_supply_schemes,Water Resources & Conservation,0.7265279293060303,ESS3_R,E2,E,False,24.875483,63.880238
water_supply_sector,Water Resources & Conservation,0.7650010585784912,ESS3_R,E2,E,False,28.016893,61.64518
water_supply_service,Water Resources & Conservation,0.7372518181800842,ESS3_R,E2,E,False,23.867407,62.198647
water_supply_services,Water Resources & Conservation,0.7486156225204468,ESS3_R,E2,E,False,23.856503,62.176456
water_supply_system,Water Resources & Conservation,0.764930248260498,ESS3_R,E2,E,False,24.998943,63.22862
water_supply_systems,Water Resources & Conservation,0.7512745261192322,ESS3_R,E2,E,False,24.862942,63.194313
water_system,Water Resources & Conservation,0.8369718194007874,ESS3_R,E2,E,False,26.86153,57.77311
water_systems,Water Resources & Conservation,0.8388528823852539,ESS3_R,E2,E,False,27.219782,57.969925
water_table,Water Resources & Conservation,0.7390629053115845,ESS3_R,E2,E,False,28.794737,57.20552
water_tariff,Water Resources & Conservation,0.768298327922821,ESS3_R,E2,E,False,20.416054,63.79252
water_tariffs,Water Resources & Conservation,0.7688599824905396,ESS3_R,E2,E,False,20.41101,63.78409
water_transmission,Water Resources & Conservation,0.7152206301689148,ESS3_R,E2,E,False,24.174295,53.688015
water_treatment,Water Resources & Conservation,0.8197330832481384,ESS3_R,E2,E,False,21.460333,52.111683
water_treatment_plant,Water Resources & Conservation,0.6867279410362244,ESS3_R,E2,E,False,16.204021,54.376232
water_treatment_plants,Water Resources & Conservation,0.6580758094787598,ESS3_R,E2,E,False,16.143553,54.38654
water_user,Water Resources & Conservation,0.7290274500846863,ESS3_R,E2,E,False,19.456886,58.030865
water_users,Water Resources & Conservation,0.7682018280029297,ESS3_R,E2,E,False,19.48367,58.050686
water_utilities,Water Resources & Conservation,0.8368390798568726,ESS3_R,E2,E,False,23.481539,59.27116
water_utility,Water Resources & Conservation,0.8766422271728516,ESS3_R,E2,E,False,24.004604,57.696102
waterborne,Water Resources & Conservation,0.4327276051044464,ESS3_R,E2,E,False,34.411816,45.543556
